VQucfbsmlyc,,,,,,193.0,223.0,238.0,268.0,277.0,284.0,287.0,291.0,293.0,297.0,299.0,300.0,300.0,303.0,304.0,305.0,306.0,308.0,309.0,309.0,310.0,310.0,310.0,311
U4avKonYpIk,,,,,,461.0,861.0,911.0,931.0,952.0,969.0,986.0,990.0,994.0,998.0,1001.0,1003.0,1004.0,1006.0,1006.0,1006.0,1006.0,1007.0,1007.0,1008.0,1009.0,1009.0,1009.0,1009
1UyzVpQDkW8,,,,,,676.0,1319.0,1642.0,1864.0,2002.0,2078.0,2134.0,2184.0,2222.0,2236.0,2250.0,2261.0,2269.0,2278.0,2290.0,2296.0,2306.0,2312.0,2320.0,2322.0,2329.0,2337.0,2361.0,2383
L_IrTG4E-CY,,,,,,286.0,329.0,363.0,387.0,403.0,434.0,454.0,468.0,479.0,493.0,513.0,526.0,535.0,542.0,547.0,549.0,560.0,567.0,576.0,580.0,584.0,590.0,593.0,595
OrlkRhaVnhk,,,,,,,1322.0,2921.0,3765.0,4584.0,5296.0,5665.0,5893.0,6157.0,6296.0,6404.0,6500.0,6571.0,6626.0,6688.0,6749.0,6800.0,6862.0,6905.0,6942.0,6981.0,7016.0,7051.0,7096
zSFmsS5ufDs,,,,,,,115.0,264.0,315.0,330.0,401.0,514.0,589.0,614.0,624.0,636.0,650.0,655.0,658.0,665.0,668.0,673.0,677.0,678.0,684.0,697.0,699.0,709.0,714
22CcsqxQdW0,,,,,,,885.0,1063.0,1106.0,1158.0,1181.0,1202.0,1216.0,1222.0,1227.0,1229.0,1233.0,1233.0,1237.0,1242.0,1243.0,1243.0,1243.0,1247.0,1247.0,1251.0,1252.0,1253.0,1254
nhDcqoetCy8,,,,,,,,3736.0,6937.0,8173.0,9228.0,10027.0,10508.0,10904.0,11282.0,11540.0,11777.0,11991.0,12204.0,12438.0,12586.0,12720.0,12805.0,12945.0,13125.0,13276.0,13410.0,13513.0,13630
v5_GoNFr5wc,,,,,,,,,42577.0,62137.0,69910.0,74205.0,77266.0,79428.0,80885.0,82194.0,83230.0,83977.0,84494.0,84992.0,85321.0,85639.0,86074.0,86371.0,86597.0,86771.0,86926.0,87094.0,87223
fAVrqc-IphQ,,,,,,,,,98.0,122.0,128.0,131.0,131.0,132.0,131.0,131.0,131.0,131.0,132.0,132.0,132.0,132.0,133.0,133.0,133.0,133.0,133.0,132.0,132
v5_GoNFr5wc,,,,,,,,,42577.0,62137.0,69910.0,74205.0,77266.0,79428.0,80885.0,82194.0,83230.0,83977.0,84494.0,84992.0,85321.0,85639.0,86074.0,86371.0,86597.0,86771.0,86926.0,87094.0,87223
hRlt2L-MJKU,,,,,,,,,4194.0,5271.0,5729.0,6414.0,6672.0,6933.0,7067.0,7169.0,7267.0,7337.0,7395.0,7453.0,7492.0,7693.0,7788.0,7865.0,7914.0,7963.0,8008.0,8047.0,8106
Sf5ErqLw33M,,,,,,,,,2929.0,3148.0,3248.0,3283.0,3300.0,3319.0,3331.0,3339.0,3341.0,3347.0,3352.0,3363.0,3368.0,3370.0,3374.0,3376.0,3381.0,3388.0,3395.0,3404.0,3407
WZgam7x_ymU,,,,,,,,,,189.0,259.0,338.0,388.0,436.0,485.0,507.0,535.0,557.0,585.0,605.0,612.0,618.0,623.0,628.0,632.0,634.0,637.0,641.0,645
i3hQxcVNXx0,,,,,,,,,,298.0,638.0,868.0,1030.0,1150.0,1217.0,1297.0,1344.0,1398.0,1452.0,1498.0,1539.0,1572.0,1595.0,1612.0,1624.0,1627.0,1634.0,1645.0,1649
JGvx-7IkUCA,,,,,,,,,,5.0,8.0,10.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13
2gbVYUcPRwY,,,,,,,,,,25.0,33.0,40.0,40.0,45.0,52.0,58.0,58.0,60.0,65.0,67.0,68.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71
v94Q1nzU4Vc,,,,,,,,,,,510.0,539.0,571.0,598.0,616.0,627.0,634.0,648.0,656.0,665.0,676.0,685.0,688.0,691.0,695.0,704.0,716.0,720.0,723
kacuL0bgsdI,,,,,,,,,,,,12011.0,12091.0,12181.0,12263.0,12344.0,12425.0,12475.0,12518.0,12560.0,12602.0,12634.0,12657.0,12699.0,12731.0,12750.0,12765.0,12788.0,12818
BTlj6Sls7KE,,,,,,,,,,,,7032.0,23499.0,31364.0,35306.0,39593.0,44079.0,48051.0,50930.0,52935.0,54498.0,55753.0,56976.0,58226.0,59288.0,61562.0,63914.0,65361.0,66539
ER4YaTP2Sc8,,,,,,,,,,,,1263.0,1292.0,1309.0,1327.0,1342.0,1353.0,1390.0,1420.0,1447.0,1460.0,1472.0,1487.0,1503.0,1534.0,1562.0,1587.0,1610.0,1625
uGTz6iCDvIw,,,,,,,,,,,,25258.0,27220.0,28301.0,28938.0,29490.0,29966.0,30392.0,30670.0,30975.0,31244.0,31443.0,31605.0,31743.0,31936.0,32078.0,32142.0,32190.0,32271
EKrsvC7XxhE,,,,,,,,,,,,8917.0,13105.0,15912.0,17680.0,19094.0,19833.0,20397.0,20682.0,20850.0,20980.0,21075.0,21156.0,21295.0,21396.0,21524.0,21624.0,21706.0,21801
HHkj1M34QNg,,,,,,,,,,,,1803.0,2226.0,2440.0,2599.0,2708.0,2788.0,2897.0,2966.0,3034.0,3085.0,3123.0,3164.0,3199.0,3234.0,3268.0,3287.0,3315.0,3332
ZkA18GPAylY,,,,,,,,,,,,,1073.0,1171.0,1193.0,1202.0,1207.0,1212.0,1216.0,1220.0,1223.0,1224.0,1226.0,1225.0,1230.0,1230.0,1233.0,1234.0,1234
cAIfrwyYmVo,,,,,,,,,,,,,146.0,194.0,222.0,245.0,261.0,274.0,292.0,297.0,303.0,306.0,310.0,315.0,317.0,320.0,324.0,327.0,329
_laRJSDsyHM,,,,,,,,,,,,,714.0,773.0,828.0,878.0,904.0,934.0,952.0,959.0,964.0,971.0,973.0,976.0,984.0,986.0,991.0,993.0,998
7KqkSpD4AxI,,,,,,,,,,,,,,9.0,13.0,22.0,27.0,28.0,28.0,32.0,32.0,33.0,34.0,34.0,35.0,35.0,35.0,36.0,37
hQ4-H-nNNz4,,,,,,,,,,,,,,9175.0,29157.0,34660.0,39006.0,42302.0,44301.0,45999.0,48124.0,53525.0,58656.0,64051.0,68923.0,72551.0,75618.0,78707.0,81636
KRAFmgTECWw,,,,,,,,,,,,,,,3012.0,3733.0,4439.0,5233.0,5697.0,6013.0,6194.0,6329.0,6437.0,6491.0,6553.0,6606.0,6647.0,6707.0,6774
6gi87AUDs0M,,,,,,,,,,,,,,,175438.0,189194.0,197459.0,204633.0,208498.0,211302.0,214152.0,215521.0,217277.0,219072.0,220425.0,221654.0,222944.0,224065.0,225292
97qr0BOdHkc,,,,,,,,,,,,,,,,3562.0,5593.0,7189.0,9289.0,10636.0,11481.0,12236.0,12874.0,13323.0,13648.0,13987.0,14289.0,14520.0,14732
6AvlefX35o8,,,,,,,,,,,,,,,,1846.0,2549.0,2879.0,3056.0,3170.0,3240.0,3309.0,3363.0,3402.0,3437.0,3460.0,3503.0,3566.0,3599
t5oIE5lrph0,,,,,,,,,,,,,,,,33.0,33.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,36.0,36.0,37.0,39.0,40
SoZeR3ttHKk,,,,,,,,,,,,,,,,876.0,932.0,1004.0,1065.0,1098.0,1126.0,1154.0,1182.0,1202.0,1226.0,1251.0,1270.0,1284.0,1297
Zl-LzXzy4vc,,,,,,,,,,,,,,,,1387.0,2595.0,3790.0,4957.0,5770.0,6505.0,7582.0,8702.0,9503.0,10265.0,10965.0,11669.0,12278.0,12826
RRad4YeoaJY,,,,,,,,,,,,,,,,1281.0,1307.0,1336.0,1351.0,1362.0,1369.0,1373.0,1380.0,1392.0,1400.0,1403.0,1406.0,1413.0,1421
SUJn2h-J5Ko,,,,,,,,,,,,,,,,,652.0,685.0,719.0,744.0,765.0,770.0,772.0,777.0,781.0,784.0,785.0,787.0,788
0iul7DdRFyA,,,,,,,,,,,,,,,,,7600.0,7615.0,7626.0,7637.0,7647.0,7653.0,7660.0,7665.0,7678.0,7684.0,7688.0,7696.0,7704
gOjG-70-D5o,,,,,,,,,,,,,,,,,187369.0,201815.0,210311.0,217083.0,222675.0,226843.0,229930.0,232693.0,234937.0,237160.0,238953.0,240583.0,242116
bt1BdmKRzzw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gJrl2mpEsxI,,,,,,,,,,,,,,,,,,328.0,456.0,499.0,525.0,549.0,565.0,581.0,596.0,604.0,611.0,617.0,625
e589HW1MGbo,,,,,,,,,,,,,,,,,,267.0,285.0,289.0,291.0,291.0,292.0,292.0,293.0,296.0,297.0,298.0,299
HUNkE8Sopwo,,,,,,,,,,,,,,,,,,4387.0,4918.0,5222.0,5419.0,5559.0,5695.0,5811.0,5912.0,5980.0,6049.0,6108.0,6158
raPfw-TycEg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kn-U4BvIuXw,,,,,,,,,,,,,,,,,,,7630.0,7809.0,8034.0,8147.0,8215.0,8281.0,8342.0,8403.0,8431.0,8460.0,8479
RV5_Y_f7u0k,,,,,,,,,,,,,,,,,,,442.0,452.0,459.0,469.0,480.0,485.0,487.0,494.0,497.0,501.0,501
K7t12aTmhkc,,,,,,,,,,,,,,,,,,,26.0,60.0,81.0,92.0,123.0,147.0,172.0,207.0,222.0,238.0,254
SeZ6L9jZmHc,,,,,,,,,,,,,,,,,,,1653.0,1806.0,1888.0,1942.0,2014.0,2049.0,2078.0,2089.0,2095.0,2100.0,2106
nzWl5oaZ1Gg,,,,,,,,,,,,,,,,,,,,517.0,717.0,774.0,816.0,834.0,854.0,875.0,879.0,889.0,898
Y0Ul1XB0-Lc,,,,,,,,,,,,,,,,,,,,956.0,1357.0,1494.0,1625.0,1675.0,1717.0,1743.0,1758.0,1763.0,1770
Vj3zqFDToIM,,,,,,,,,,,,,,,,,,,,1260.0,1306.0,1346.0,1386.0,1418.0,1436.0,1472.0,1506.0,1516.0,1523
F192Gkz5Tas,,,,,,,,,,,,,,,,,,,,1893.0,2167.0,2260.0,2289.0,2305.0,2316.0,2327.0,2337.0,2341.0,2346
4sl47VgK_4A,,,,,,,,,,,,,,,,,,,,608.0,627.0,641.0,660.0,671.0,675.0,683.0,693.0,708.0,716
OgOm9Ei0BUc,,,,,,,,,,,,,,,,,,,,1554.0,2663.0,3079.0,3405.0,3636.0,3824.0,3993.0,4130.0,4241.0,4315
ou2Y2vGKCyY,,,,,,,,,,,,,,,,,,,,,4871.0,5649.0,6072.0,6317.0,6528.0,6662.0,6779.0,6840.0,6875
3WT8A28JPnY,,,,,,,,,,,,,,,,,,,,,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20
HRDApL3_m18,,,,,,,,,,,,,,,,,,,,,470.0,768.0,1004.0,1180.0,1329.0,1430.0,1515.0,1585.0,1629
w7j0aTM5ujk,,,,,,,,,,,,,,,,,,,,,21204.0,22836.0,24071.0,25375.0,26476.0,27253.0,27983.0,28228.0,28336
CO7xkEXsn5s,,,,,,,,,,,,,,,,,,,,,162.0,171.0,175.0,182.0,188.0,192.0,197.0,200.0,202
XPqXU3SfxdU,,,,,,,,,,,,,,,,,,,,,,9147.0,12146.0,13236.0,13895.0,14294.0,14626.0,14884.0,15182
bxPt9jC1Xxo,,,,,,,,,,,,,,,,,,,,,,,60.0,59.0,59.0,60.0,61.0,61.0,61
JBrmXv5nwZs,,,,,,,,,,,,,,,,,,,,,,,40.0,61.0,64.0,78.0,84.0,88.0,93
f9m2SQ81v7Q,,,,,,,,,,,,,,,,,,,,,,,325.0,331.0,339.0,347.0,356.0,356.0,357
XE4A3zRxk8M,,,,,,,,,,,,,,,,,,,,,,,38.0,55.0,72.0,87.0,101.0,113.0,127
6PH4Kfjeuo8,,,,,,,,,,,,,,,,,,,,,,,1207.0,1303.0,1374.0,1446.0,1485.0,1510.0,1535
vuAp-MShrVw,,,,,,,,,,,,,,,,,,,,,,,3344.0,5904.0,6847.0,7426.0,7836.0,8247.0,8609
JUeZL0TyT3I,,,,,,,,,,,,,,,,,,,,,,,21206.0,28393.0,30556.0,31874.0,32592.0,33127.0,33552
BN3sEtwD7qU,,,,,,,,,,,,,,,,,,,,,,,,245.0,316.0,368.0,453.0,535.0,575
8k0qIUhaCD0,,,,,,,,,,,,,,,,,,,,,,,,21.0,30.0,33.0,37.0,38.0,38
pOAKFUpMdd0,,,,,,,,,,,,,,,,,,,,,,,,,2504.0,4823.0,5254.0,5414.0,5513
8RAQSwpjFoE,,,,,,,,,,,,,,,,,,,,,,,,,,4486.0,5231.0,5345.0,5368
wlR8b_uOfh4,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,487.0,650.0,732
XQ7vBKHMw7M,,,,,,,,,,,,,,,,,,,,,,,,,,13120.0,15584.0,16788.0,17548
7ehdQWIV5Ik,,,,,,,,,,,,,,,,,,,,,,,,,,2433.0,3811.0,4170.0,4402
4qWUNxnZ35U,,,,,,,,,,,,,,,,,,,,,,,,,,21396.0,21801.0,22115.0,22501
OaBsMBK1Bgo,,,,,,,,,,,,,,,,,,,,,,,,,,,691.0,725.0,750
1hRzRN2bs3k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X4vFdfSsMmA,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,230
kI9YD61ehIw,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322.0,7345
IWeJUiyqFes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493
-xw1nTIH50I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208
2M65XQn-2Pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733
AEYrm_IFoKk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796
KyRERlh3X28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7741
