7hTbNeHqGD8,12418490.0,12451822.0,12485028.0,12516646.0,12552039.0,12586076.0,12619337.0,12650749.0,12682619.0,12711039.0,12739274.0,12773398.0,12804780.0,12833455.0,12865084.0,12893515.0,12919547.0,12956884.0,13039458.0,13164215.0,13241393.0,13305494.0,13357584.0,13400860.0,13439868.0,13477319.0,13509345.0,13539495.0,13568939.0,13594959.0,13618261.0,13640413.0,13664643.0,13687521.0,13709002.0,13730173.0,13750574.0,13768809.0,13785775
QjMGurFjvT4,6780.0,7113.0,7453.0,7717.0,7916.0,8019.0,8084.0,8149.0,8206.0,8247.0,8280.0,8320.0,8343.0,8354.0,8371.0,8386.0,8400.0,8424.0,8437.0,8446.0,8458.0,8466.0,8471.0,8479.0,8487.0,8495.0,8507.0,8515.0,8524.0,8531.0,8539.0,8551.0,8562.0,8568.0,8574.0,8580.0,8598.0,8607.0,8617
cC-6G5daQBo,92475.0,93533.0,94630.0,95702.0,97372.0,98866.0,100094.0,101402.0,102599.0,103900.0,105270.0,107698.0,111661.0,113603.0,115517.0,116817.0,118120.0,119327.0,120111.0,121243.0,122206.0,122720.0,123412.0,124055.0,124640.0,125176.0,125827.0,126340.0,126810.0,127188.0,127678.0,128109.0,128522.0,129071.0,129492.0,129917.0,130251.0,130700.0,131124
Mxp_q_RBCXE,3196.0,476150.0,1067341.0,1441047.0,1773183.0,2102169.0,2417094.0,2735471.0,3073632.0,3436303.0,3805585.0,4137604.0,4467256.0,4775472.0,5114652.0,5444183.0,5780592.0,6113866.0,6397856.0,6684883.0,6968129.0,7238268.0,7510929.0,7805494.0,8094419.0,8356429.0,8617850.0,8890882.0,9175356.0,9462776.0,9785571.0,10091378.0,10376391.0,10655866.0,10943485.0,11235503.0,11544611.0,11878137.0,12203751
lRZXbdupH7I,43984.0,45525.0,46999.0,48698.0,49926.0,51090.0,52453.0,54054.0,55485.0,56844.0,58248.0,59564.0,62704.0,65340.0,67698.0,69622.0,71207.0,72931.0,74577.0,75969.0,77357.0,78801.0,80230.0,81523.0,82829.0,83965.0,85155.0,86414.0,87412.0,88250.0,89118.0,89905.0,90624.0,91362.0,91964.0,92557.0,93160.0,93656.0,94175
J1kMnHO8xSk,89722.0,91835.0,94335.0,96414.0,98232.0,100320.0,102812.0,104999.0,105993.0,106209.0,106377.0,106572.0,106699.0,106784.0,106912.0,107066.0,107149.0,107227.0,107309.0,107367.0,107423.0,107470.0,107516.0,107565.0,107610.0,107632.0,107667.0,107695.0,107744.0,107771.0,107801.0,107823.0,107859.0,107910.0,107952.0,108004.0,108062.0,108150.0,108211
ELaFmC2UFzk,370908.0,371304.0,371865.0,372408.0,372910.0,373419.0,373933.0,375413.0,378117.0,381118.0,383945.0,386680.0,389750.0,392515.0,397542.0,404601.0,409428.0,413542.0,417036.0,420369.0,423426.0,426602.0,429420.0,432055.0,434517.0,438601.0,441743.0,444649.0,447402.0,450155.0,452752.0,454853.0,456861.0,459243.0,462710.0,464356.0,465015.0,465656.0,466267
UulR1x4tvZE,529251.0,532290.0,535457.0,539279.0,543360.0,547215.0,551715.0,556852.0,561225.0,565251.0,569571.0,573867.0,578770.0,587511.0,602597.0,610299.0,616686.0,622712.0,628622.0,634426.0,639429.0,644214.0,648562.0,652792.0,656969.0,660909.0,664975.0,668887.0,672705.0,676364.0,680238.0,684134.0,688068.0,691767.0,695364.0,699215.0,702970.0,706379.0,709941
8cEdndsuzSE,21144971.0,21186470.0,21229979.0,21273684.0,21316833.0,21360358.0,21404480.0,21449135.0,21494519.0,21540030.0,21585104.0,21627215.0,21669477.0,21710318.0,21756791.0,21806357.0,21857093.0,21905433.0,21948760.0,21992299.0,22034437.0,22080015.0,22145650.0,22231317.0,22303258.0,22381301.0,22453360.0,22526759.0,22599867.0,22672104.0,22748727.0,22819082.0,22884153.0,22947860.0,23012004.0,23076112.0,23140603.0,23206573.0,23270766
n71tJihpPHA,11309.0,11677.0,11974.0,12236.0,12806.0,13213.0,13440.0,13583.0,13664.0,13758.0,13808.0,13860.0,13900.0,13947.0,13994.0,14030.0,14076.0,14119.0,14144.0,14177.0,14203.0,14229.0,14252.0,14277.0,14295.0,14318.0,14345.0,14355.0,14365.0,14381.0,14406.0,14427.0,14448.0,14463.0,14481.0,14489.0,14500.0,14509.0,14521
_onCG9RhAIo,,,2251.0,5809.0,7927.0,9451.0,10513.0,11603.0,12892.0,14407.0,15722.0,16443.0,17043.0,17574.0,18081.0,18646.0,19171.0,19828.0,20440.0,21111.0,23626.0,24355.0,24852.0,25171.0,25362.0,25555.0,25705.0,25877.0,26101.0,26212.0,26357.0,26474.0,26585.0,26724.0,26841.0,26951.0,27048.0,27151.0,27265
QFI8C6_STTc,,,841.0,1807.0,2249.0,2565.0,2784.0,3125.0,3748.0,4966.0,5739.0,6115.0,6404.0,6651.0,6930.0,7163.0,7363.0,7566.0,7764.0,7997.0,8203.0,8335.0,8498.0,8782.0,8997.0,9225.0,9432.0,9626.0,9794.0,9968.0,10124.0,10303.0,10457.0,10623.0,10789.0,10922.0,11069.0,11216.0,11367
3Lj1CoLVQbU,,,2549.0,6446.0,8433.0,9498.0,10472.0,11155.0,11772.0,12522.0,13181.0,13662.0,14139.0,14540.0,14980.0,15355.0,15774.0,16274.0,16853.0,17230.0,17518.0,17894.0,18293.0,18817.0,19566.0,20165.0,20743.0,21337.0,21784.0,22288.0,22760.0,23237.0,23756.0,24277.0,24754.0,25192.0,25640.0,26165.0,26700
N_P7j2JG7ws,,,,69.0,136.0,153.0,171.0,177.0,185.0,191.0,198.0,205.0,205.0,211.0,216.0,223.0,221.0,222.0,224.0,226.0,227.0,228.0,231.0,231.0,233.0,234.0,236.0,238.0,239.0,240.0,240.0,241.0,243.0,244.0,246.0,247.0,247.0,248.0,250
oB5ZwlgICvg,,,,,3916.0,11833.0,16307.0,19591.0,22420.0,48725.0,82043.0,109131.0,122895.0,132081.0,140458.0,149691.0,155703.0,159394.0,163246.0,166548.0,169880.0,172734.0,175072.0,176992.0,178417.0,180214.0,182037.0,183629.0,185054.0,186544.0,187621.0,188509.0,189463.0,190522.0,191505.0,192534.0,193648.0,194444.0,195173
-XJi9qCv_1s,,,,,2990.0,9945.0,11259.0,12106.0,12739.0,13217.0,13682.0,14059.0,14338.0,14522.0,14724.0,14852.0,14986.0,15215.0,15481.0,15667.0,15761.0,15819.0,15868.0,15894.0,15939.0,15964.0,15983.0,16003.0,16013.0,16027.0,16043.0,16059.0,16072.0,16081.0,16097.0,16108.0,16112.0,16127.0,16135
5XCdT42R1Yg,,,,,,35067.0,35082.0,35090.0,35099.0,35103.0,35112.0,35120.0,35128.0,35134.0,35140.0,35148.0,35154.0,35158.0,35162.0,35168.0,35171.0,35175.0,35181.0,35184.0,35185.0,35187.0,35188.0,35195.0,35196.0,35199.0,35206.0,35212.0,35219.0,35228.0,35236.0,35241.0,35244.0,35249.0,35257
t_HEiqWHg44,,,,,,6716.0,7796.0,8566.0,8987.0,9316.0,9638.0,9977.0,10251.0,10399.0,10463.0,10564.0,10646.0,10738.0,10797.0,10852.0,10895.0,10918.0,10950.0,10974.0,10988.0,11018.0,11038.0,11056.0,11078.0,11092.0,11116.0,11126.0,11134.0,11149.0,11161.0,11176.0,11188.0,11205.0,11217
n17xAjgbHO0,,,,,,239.0,288.0,418.0,1131.0,459.0,469.0,605.0,609.0,663.0,692.0,705.0,720.0,732.0,738.0,741.0,747.0,750.0,753.0,766.0,780.0,785.0,797.0,803.0,813.0,817.0,825.0,833.0,838.0,843.0,848.0,855.0,864.0,874.0,881
VQucfbsmlyc,,,,,,791.0,1037.0,1098.0,1190.0,1226.0,1257.0,1275.0,1296.0,1310.0,1332.0,1343.0,1350.0,1369.0,1385.0,1401.0,1408.0,1415.0,1420.0,1426.0,1429.0,1432.0,1434.0,1435.0,1438.0,1441.0,1444.0,1448.0,1448.0,1448.0,1450.0,1452.0,1455.0,1456.0,1456
U4avKonYpIk,,,,,,1268.0,4301.0,5048.0,5303.0,5432.0,5515.0,5606.0,5681.0,5725.0,5774.0,5819.0,5842.0,5868.0,5881.0,5899.0,5904.0,5914.0,5927.0,5933.0,5941.0,5951.0,5956.0,5959.0,5962.0,5965.0,5969.0,5972.0,5975.0,5979.0,5981.0,5984.0,5985.0,5986.0,5990
1UyzVpQDkW8,,,,,,3718.0,11008.0,15053.0,18553.0,20588.0,22106.0,23514.0,25575.0,27155.0,28384.0,29183.0,30097.0,30753.0,31372.0,32168.0,32907.0,33589.0,34314.0,35076.0,35821.0,36543.0,37387.0,38474.0,39525.0,40542.0,41359.0,42175.0,42998.0,43663.0,44498.0,45068.0,45731.0,46284.0,46852
L_IrTG4E-CY,,,,,,3483.0,4675.0,5498.0,6161.0,7005.0,7875.0,8652.0,9396.0,9879.0,10363.0,10897.0,11345.0,11750.0,12069.0,12385.0,12636.0,12960.0,13196.0,13424.0,13611.0,13829.0,14043.0,14219.0,14439.0,14635.0,14821.0,14979.0,15154.0,15307.0,15484.0,15615.0,15765.0,15885.0,15992
OrlkRhaVnhk,,,,,,,8980.0,40285.0,59183.0,72595.0,96674.0,105157.0,111489.0,118448.0,124021.0,128117.0,131900.0,134632.0,137110.0,139396.0,141542.0,143678.0,145778.0,147987.0,149810.0,151465.0,153288.0,155136.0,157135.0,158750.0,160486.0,162027.0,163679.0,165248.0,166933.0,168684.0,170552.0,172436.0,174125
zSFmsS5ufDs,,,,,,,1147.0,3335.0,4241.0,4917.0,12124.0,25082.0,36192.0,42429.0,45811.0,49506.0,53329.0,56988.0,57771.0,58642.0,59359.0,60188.0,61147.0,62962.0,64788.0,67259.0,70313.0,74005.0,78177.0,82581.0,86240.0,89411.0,94003.0,99337.0,104821.0,109827.0,115143.0,119446.0,122497
22CcsqxQdW0,,,,,,,5695.0,10225.0,12685.0,14214.0,15450.0,16605.0,17648.0,18378.0,18934.0,19539.0,20080.0,20533.0,21056.0,21483.0,21925.0,22347.0,22740.0,23111.0,23422.0,23839.0,24174.0,24544.0,24852.0,25181.0,25437.0,25682.0,25955.0,26194.0,26443.0,26719.0,26916.0,27096.0,27314
nhDcqoetCy8,,,,,,,,29199.0,78245.0,114991.0,192547.0,304828.0,372855.0,448812.0,553503.0,622010.0,713997.0,844203.0,964046.0,1055390.0,1082680.0,1086263.0,1088487.0,1090765.0,1093999.0,1096909.0,1099549.0,1102176.0,1104822.0,1107074.0,1109049.0,1110653.0,1112268.0,1114028.0,1115649.0,1117129.0,1118599.0,1119973.0,1121376
v5_GoNFr5wc,,,,,,,,,171882.0,332548.0,406707.0,457350.0,499980.0,533145.0,565463.0,598093.0,618674.0,635493.0,649665.0,663920.0,676347.0,687208.0,699150.0,709742.0,719355.0,728461.0,737263.0,745565.0,753293.0,760108.0,766777.0,773694.0,785634.0,800838.0,812125.0,821520.0,831976.0,841560.0,850479
fAVrqc-IphQ,,,,,,,,,1640.0,2555.0,2639.0,2680.0,2709.0,2726.0,2738.0,2750.0,2757.0,2768.0,2777.0,2785.0,2791.0,2800.0,2807.0,2813.0,2814.0,2823.0,2827.0,2832.0,2835.0,2840.0,2843.0,2848.0,2849.0,2853.0,2853.0,2855.0,2856.0,2858.0,2860
v5_GoNFr5wc,,,,,,,,,171882.0,332548.0,406707.0,457350.0,499980.0,533145.0,565463.0,598093.0,618674.0,635493.0,649665.0,663920.0,676347.0,687208.0,699150.0,709742.0,719355.0,728461.0,737263.0,745565.0,753293.0,760108.0,766777.0,773694.0,785634.0,800838.0,812125.0,821520.0,831976.0,841560.0,850479
hRlt2L-MJKU,,,,,,,,,34677.0,64895.0,80672.0,98303.0,111488.0,122931.0,132510.0,141078.0,146905.0,152442.0,157958.0,163267.0,168067.0,175741.0,181866.0,187242.0,191154.0,195289.0,199312.0,203567.0,207268.0,211003.0,214588.0,217298.0,220447.0,224098.0,227439.0,230716.0,234064.0,237414.0,240314
Sf5ErqLw33M,,,,,,,,,12405.0,14715.0,15662.0,16082.0,16401.0,16644.0,16862.0,17050.0,17186.0,17306.0,17443.0,17545.0,17627.0,17718.0,17815.0,17933.0,18033.0,18173.0,18336.0,18476.0,18548.0,18607.0,18667.0,18712.0,18763.0,18785.0,18823.0,18850.0,18878.0,18909.0,18938
WZgam7x_ymU,,,,,,,,,,11370.0,19419.0,29870.0,39925.0,46855.0,54047.0,61593.0,64636.0,67146.0,70200.0,72864.0,74706.0,76488.0,77737.0,78717.0,79409.0,80321.0,81157.0,82077.0,82995.0,84553.0,86029.0,87664.0,89714.0,91593.0,93666.0,96078.0,98096.0,99143.0,99958
i3hQxcVNXx0,,,,,,,,,,1295.0,5449.0,14769.0,33785.0,49316.0,68675.0,87626.0,100601.0,108908.0,114451.0,119255.0,123466.0,127075.0,130063.0,132039.0,133709.0,135583.0,137455.0,138922.0,140237.0,141657.0,142795.0,143680.0,144671.0,145660.0,146493.0,147339.0,148358.0,149099.0,149687
JGvx-7IkUCA,,,,,,,,,,32.0,63.0,79.0,95.0,111.0,131.0,134.0,137.0,147.0,151.0,152.0,159.0,161.0,163.0,166.0,167.0,169.0,171.0,172.0,172.0,173.0,174.0,175.0,177.0,181.0,182.0,182.0,182.0,182.0,184
2gbVYUcPRwY,,,,,,,,,,696.0,1497.0,4942.0,7929.0,10541.0,13842.0,18856.0,20777.0,21420.0,22115.0,22545.0,22893.0,23163.0,23435.0,23669.0,23828.0,23979.0,24132.0,24276.0,24405.0,24567.0,24691.0,24779.0,24895.0,24996.0,25140.0,25263.0,25385.0,25499.0,25575
v94Q1nzU4Vc,,,,,,,,,,,10978.0,13359.0,16652.0,18975.0,20605.0,21517.0,22379.0,23278.0,24102.0,25157.0,25955.0,26793.0,27460.0,28137.0,28779.0,29354.0,30169.0,31044.0,31752.0,32438.0,33035.0,33500.0,34065.0,34943.0,35842.0,36494.0,37201.0,37798.0,38200
kacuL0bgsdI,,,,,,,,,,,,1457657.0,1462159.0,1465975.0,1470190.0,1474808.0,1478778.0,1482424.0,1485500.0,1488522.0,1491985.0,1495186.0,1497844.0,1500921.0,1503473.0,1505676.0,1507685.0,1509455.0,1511392.0,1513966.0,1516586.0,1518823.0,1521186.0,1524341.0,1526778.0,1529217.0,1531666.0,1533653.0,1537443
BTlj6Sls7KE,,,,,,,,,,,,27347.0,1151373.0,1254093.0,1321321.0,1371499.0,1424407.0,1475611.0,1519360.0,1556546.0,1588692.0,1617436.0,1645003.0,1673638.0,1698612.0,1734229.0,1772054.0,1799391.0,1822517.0,1842845.0,1862025.0,1878573.0,1893271.0,1905886.0,1918024.0,1929627.0,1941574.0,1954399.0,1967014
ER4YaTP2Sc8,,,,,,,,,,,,38173.0,40303.0,41745.0,43265.0,44498.0,45870.0,47513.0,49486.0,51310.0,52830.0,54452.0,55988.0,57620.0,59809.0,62384.0,64909.0,67281.0,69427.0,71532.0,73248.0,75160.0,77351.0,79523.0,81646.0,83508.0,85273.0,86738.0,88003
uGTz6iCDvIw,,,,,,,,,,,,87945.0,100094.0,106452.0,111276.0,114559.0,118070.0,121360.0,123862.0,126224.0,128594.0,130570.0,132348.0,134069.0,135678.0,137584.0,138436.0,139138.0,139801.0,141222.0,141921.0,142543.0,143171.0,143676.0,144536.0,145678.0,147504.0,148746.0,149347
EKrsvC7XxhE,,,,,,,,,,,,27147.0,51510.0,68914.0,85693.0,99205.0,108493.0,116678.0,123088.0,128683.0,133613.0,138084.0,141955.0,146438.0,150792.0,155009.0,159375.0,163664.0,167900.0,172019.0,176098.0,180355.0,184600.0,188604.0,192534.0,196423.0,200386.0,204554.0,208330
HHkj1M34QNg,,,,,,,,,,,,14627.0,43302.0,54088.0,66120.0,75359.0,82499.0,90792.0,97786.0,102758.0,107059.0,110839.0,114251.0,117681.0,120932.0,124671.0,128253.0,131831.0,135838.0,139800.0,142926.0,145687.0,149107.0,152465.0,155326.0,158198.0,161085.0,163177.0,165037
ZkA18GPAylY,,,,,,,,,,,,,4664.0,5891.0,6049.0,6127.0,6143.0,6141.0,6153.0,6168.0,6183.0,6194.0,6208.0,6216.0,6227.0,6234.0,6245.0,6250.0,6255.0,6262.0,6269.0,6273.0,6278.0,6283.0,6288.0,6294.0,6300.0,6303.0,6308
cAIfrwyYmVo,,,,,,,,,,,,,1356.0,1862.0,2342.0,2772.0,3300.0,3876.0,4359.0,4710.0,4913.0,5127.0,5242.0,5364.0,5485.0,5582.0,5694.0,5812.0,5949.0,6027.0,6153.0,6277.0,6352.0,6448.0,6535.0,6609.0,6683.0,6773.0,6878
_laRJSDsyHM,,,,,,,,,,,,,4377.0,4901.0,5412.0,5949.0,6280.0,6598.0,6846.0,6986.0,7107.0,7217.0,7284.0,7343.0,7411.0,7455.0,7473.0,7503.0,7522.0,7546.0,7579.0,7600.0,7604.0,7618.0,7630.0,7636.0,7650.0,7658.0,7669
7KqkSpD4AxI,,,,,,,,,,,,,,63.0,116.0,167.0,204.0,223.0,237.0,267.0,284.0,304.0,317.0,341.0,352.0,365.0,379.0,389.0,406.0,416.0,421.0,429.0,435.0,452.0,462.0,466.0,472.0,484.0,492
hQ4-H-nNNz4,,,,,,,,,,,,,,45032.0,760701.0,1794786.0,2866175.0,3154787.0,4060140.0,5371610.0,5493214.0,5663734.0,5834045.0,6018034.0,6203358.0,6399906.0,6558217.0,7015887.0,7603684.0,8100820.0,8712334.0,9249989.0,9837085.0,10453868.0,11043508.0,11192542.0,11318978.0,11455841.0,11583368
KRAFmgTECWw,,,,,,,,,,,,,,,332822.0,453596.0,541083.0,632997.0,780200.0,886399.0,976379.0,1024182.0,1048796.0,1054311.0,1076817.0,1103891.0,1160190.0,1225334.0,1287470.0,1293937.0,1319723.0,1374031.0,1427114.0,1431513.0,1438958.0,1416799.0,1429892.0,1453073.0,1484487
6gi87AUDs0M,,,,,,,,,,,,,,,822298.0,976375.0,1080000.0,1162827.0,1218308.0,1264610.0,1310024.0,1337375.0,1369635.0,1408173.0,1441337.0,1470021.0,1502848.0,1533535.0,1559015.0,1611589.0,1651823.0,1683271.0,1707448.0,1727272.0,1746056.0,1764868.0,1799822.0,1825061.0,1847296
97qr0BOdHkc,,,,,,,,,,,,,,,,112019.0,235599.0,360882.0,547129.0,710709.0,844280.0,960814.0,1068432.0,1149855.0,1215516.0,1298764.0,1374586.0,1440269.0,1500734.0,1558247.0,1610056.0,1646399.0,1685453.0,1723481.0,1761566.0,1815700.0,1863746.0,1904959.0,1935965
6AvlefX35o8,,,,,,,,,,,,,,,,45236.0,92372.0,127766.0,141153.0,150476.0,155991.0,162318.0,167969.0,173448.0,178249.0,183212.0,187542.0,194575.0,200142.0,205350.0,209543.0,213564.0,217955.0,222191.0,226209.0,230004.0,233675.0,237045.0,240441
t5oIE5lrph0,,,,,,,,,,,,,,,,208.0,214.0,215.0,218.0,224.0,226.0,227.0,227.0,229.0,231.0,233.0,234.0,238.0,243.0,245.0,252.0,257.0,260.0,260.0,264.0,267.0,267.0,268.0,268
SoZeR3ttHKk,,,,,,,,,,,,,,,,13432.0,16128.0,18856.0,21332.0,24711.0,26939.0,28271.0,29938.0,31702.0,33105.0,34556.0,35937.0,37178.0,38430.0,39323.0,40381.0,41240.0,42299.0,43280.0,44119.0,44883.0,45609.0,46273.0,46917
Zl-LzXzy4vc,,,,,,,,,,,,,,,,11923.0,39911.0,66888.0,106609.0,138768.0,172234.0,219101.0,271374.0,308282.0,338374.0,373843.0,409240.0,443894.0,477799.0,510410.0,541463.0,570008.0,602146.0,633281.0,663750.0,693450.0,724487.0,752155.0,778141
RRad4YeoaJY,,,,,,,,,,,,,,,,9454.0,9651.0,9935.0,10096.0,10305.0,10433.0,10540.0,10631.0,10777.0,10876.0,11010.0,11100.0,11176.0,11280.0,11334.0,11408.0,11445.0,11481.0,11496.0,11512.0,11518.0,11534.0,11542.0,11561
SUJn2h-J5Ko,,,,,,,,,,,,,,,,,117432.0,124841.0,124143.0,124355.0,124835.0,124913.0,124966.0,125006.0,125032.0,125055.0,125073.0,125087.0,125108.0,125117.0,125122.0,125134.0,125143.0,125152.0,125157.0,125161.0,125165.0,125167.0,125170
0iul7DdRFyA,,,,,,,,,,,,,,,,,91230.0,93378.0,96083.0,98219.0,100507.0,103754.0,106731.0,109810.0,112879.0,115758.0,117135.0,117809.0,118394.0,119052.0,119652.0,120309.0,120880.0,121491.0,122030.0,122572.0,123221.0,123870.0,124449
gOjG-70-D5o,,,,,,,,,,,,,,,,,1639275.0,1946217.0,2089813.0,2213769.0,2320598.0,2411769.0,2487703.0,2562888.0,2627182.0,2689948.0,2745985.0,2800786.0,2854393.0,2904325.0,2957246.0,3005402.0,3050421.0,3093513.0,3150045.0,3227678.0,3310238.0,3402274.0,3495683
bt1BdmKRzzw,,,,,,,,,,,,,,,,,,459.0,547.0,570.0,582.0,588.0,597.0,619.0,623.0,632.0,635.0,641.0,647.0,654.0,655.0,657.0,657.0,658.0,658.0,663.0,664.0,664.0,667
gJrl2mpEsxI,,,,,,,,,,,,,,,,,,1315.0,2328.0,2747.0,3060.0,3345.0,3594.0,3811.0,4057.0,4203.0,4312.0,4419.0,4527.0,4625.0,4708.0,4768.0,4827.0,4882.0,4944.0,5024.0,5059.0,5104.0,5190
e589HW1MGbo,,,,,,,,,,,,,,,,,,903.0,1012.0,1048.0,1065.0,1070.0,1083.0,1094.0,1099.0,1105.0,1110.0,1111.0,1120.0,1121.0,1122.0,1125.0,1125.0,1126.0,1131.0,1131.0,1133.0,1134.0,1136
HUNkE8Sopwo,,,,,,,,,,,,,,,,,,35880.0,47256.0,56242.0,62813.0,68518.0,73934.0,80276.0,86286.0,92408.0,97546.0,101542.0,105110.0,108687.0,110430.0,113149.0,116057.0,118862.0,121489.0,124010.0,126493.0,128589.0,130136
raPfw-TycEg,,,,,,,,,,,,,,,,,,,1383.0,1599.0,2215.0,2339.0,2409.0,2421.0,2439.0,2448.0,2448.0,2455.0,2460.0,2467.0,2469.0,2472.0,2481.0,2488.0,2493.0,2494.0,2495.0,2497.0,2513
kn-U4BvIuXw,,,,,,,,,,,,,,,,,,,95305.0,98572.0,103407.0,105842.0,107283.0,108367.0,109539.0,110551.0,111358.0,112059.0,112757.0,113319.0,113893.0,114454.0,114917.0,115256.0,115771.0,116200.0,116631.0,117086.0,117521
RV5_Y_f7u0k,,,,,,,,,,,,,,,,,,,2979.0,3088.0,3203.0,3321.0,3396.0,3477.0,3564.0,3633.0,3706.0,3765.0,3806.0,3858.0,3910.0,3951.0,4019.0,4056.0,4101.0,4128.0,4165.0,4215.0,4260
K7t12aTmhkc,,,,,,,,,,,,,,,,,,,85.0,264.0,412.0,519.0,773.0,1209.0,3466.0,7280.0,9654.0,10262.0,10840.0,11463.0,12197.0,13171.0,13626.0,13941.0,14253.0,14507.0,14731.0,14891.0,15017
