blYK_tKXn9E,527156.0,530850.0,534368.0,537543.0,540497.0,544130.0,548342.0,552666.0,555033.0,556820.0,558800.0,564467.0,568120.0,569809.0,571513.0,573118.0,574124.0,574993.0,575839.0,576388.0,576774.0,577217.0,577889.0,578462.0,578893.0,579248.0,579578.0,579886.0,580189.0,580510.0,580850.0,581203.0,581491.0,581747.0,581998.0,582198.0,582424.0,582661.0,582867.0,583061.0,583260.0,583450.0,583617.0,583738.0,583915.0,584114.0,584310.0,584477.0,584666.0,584835.0,584983.0,585152.0,585291.0,,585593.0,585737.0,585867.0,585963.0,586121.0,586264.0,586399.0,586540.0,586688.0,586841.0,586975.0,587133.0,587302.0,587458
OCfFVUySdYw,1520620.0,1552330.0,1605803.0,1640140.0,1666562.0,1690276.0,1711962.0,1733801.0,1768569.0,1796519.0,1819098.0,1835901.0,1851716.0,1868502.0,1889738.0,1943965.0,1980307.0,2003477.0,2019422.0,2031610.0,2041671.0,2050856.0,2058889.0,2066694.0,2074426.0,2080462.0,2085839.0,2090905.0,2095775.0,2100612.0,2105686.0,2110268.0,2114170.0,2117590.0,2120869.0,2124235.0,2127789.0,2131887.0,2136165.0,2139475.0,2142445.0,2145310.0,2148376.0,2151450.0,2154676.0,2157859.0,2159627.0,2161348.0,2162883.0,2164411.0,2165879.0,2167385.0,2168859.0,,2171433.0,2172641.0,2173862.0,2174986.0,2176304.0,2177651.0,2178947.0,2180139.0,2181255.0,2182338.0,2183444.0,2184696.0,2186053.0,2187161
7hTbNeHqGD8,12418490.0,12451822.0,12485028.0,12516646.0,12552039.0,12586076.0,12619337.0,12650749.0,12682619.0,12711039.0,12739274.0,12773398.0,12804780.0,12833455.0,12865084.0,12893515.0,12919547.0,12956884.0,13039458.0,13164215.0,13241393.0,13305494.0,13357584.0,13400860.0,13439868.0,13477319.0,13509345.0,13539495.0,13568939.0,13594959.0,13618261.0,13640413.0,13664643.0,13687521.0,13709002.0,13730173.0,13750574.0,13768809.0,13785775.0,13803396.0,13821014.0,13837693.0,13853837.0,13868989.0,13883453.0,13896832.0,13910937.0,13924401.0,13937998.0,13951037.0,13964233.0,13976780.0,13987931.0,,14013915.0,14026991.0,14039367.0,14054226.0,14067851.0,14080137.0,14093950.0,14106551.0,14118737.0,14131280.0,14143377.0,14153915.0,14163639.0,14174148
QjMGurFjvT4,6780.0,7113.0,7453.0,7717.0,7916.0,8019.0,8084.0,8149.0,8206.0,8247.0,8280.0,8320.0,8343.0,8354.0,8371.0,8386.0,8400.0,8424.0,8437.0,8446.0,8458.0,8466.0,8471.0,8479.0,8487.0,8495.0,8507.0,8515.0,8524.0,8531.0,8539.0,8551.0,8562.0,8568.0,8574.0,8580.0,8598.0,8607.0,8617.0,8627.0,8636.0,8645.0,8656.0,8661.0,8669.0,8678.0,8688.0,8692.0,8703.0,8710.0,8720.0,8731.0,8741.0,,8749.0,8751.0,8758.0,8761.0,8764.0,8772.0,8780.0,8786.0,8795.0,8801.0,8817.0,8823.0,8837.0,8846
cC-6G5daQBo,92475.0,93533.0,94630.0,95702.0,97372.0,98866.0,100094.0,101402.0,102599.0,103900.0,105270.0,107698.0,111661.0,113603.0,115517.0,116817.0,118120.0,119327.0,120111.0,121243.0,122206.0,122720.0,123412.0,124055.0,124640.0,125176.0,125827.0,126340.0,126810.0,127188.0,127678.0,128109.0,128522.0,129071.0,129492.0,129917.0,130251.0,130700.0,131124.0,131486.0,131906.0,132290.0,132627.0,132872.0,133178.0,133460.0,133719.0,134113.0,134605.0,134848.0,135079.0,135490.0,135787.0,,136407.0,136696.0,136944.0,137090.0,137347.0,137546.0,137751.0,138078.0,138322.0,138575.0,138755.0,138935.0,139152.0,139297
Mxp_q_RBCXE,3196.0,476150.0,1067341.0,1441047.0,1773183.0,2102169.0,2417094.0,2735471.0,3073632.0,3436303.0,3805585.0,4137604.0,4467256.0,4775472.0,5114652.0,5444183.0,5780592.0,6113866.0,6397856.0,6684883.0,6968129.0,7238268.0,7510929.0,7805494.0,8094419.0,8356429.0,8617850.0,8890882.0,9175356.0,9462776.0,9785571.0,10091378.0,10376391.0,10655866.0,10943485.0,11235503.0,11544611.0,11878137.0,12203751.0,12477228.0,12731423.0,12982058.0,13234910.0,13495018.0,13795198.0,14085655.0,14341287.0,14594082.0,14831624.0,15069050.0,15315464.0,15580057.0,15839209.0,,16288805.0,16507418.0,16732410.0,16957116.0,17203901.0,17448689.0,17657226.0,17847117.0,18044468.0,18238328.0,18430980.0,18644502.0,18852619.0,19025121
lRZXbdupH7I,43984.0,45525.0,46999.0,48698.0,49926.0,51090.0,52453.0,54054.0,55485.0,56844.0,58248.0,59564.0,62704.0,65340.0,67698.0,69622.0,71207.0,72931.0,74577.0,75969.0,77357.0,78801.0,80230.0,81523.0,82829.0,83965.0,85155.0,86414.0,87412.0,88250.0,89118.0,89905.0,90624.0,91362.0,91964.0,92557.0,93160.0,93656.0,94175.0,94666.0,95122.0,95624.0,96053.0,96434.0,96857.0,97310.0,97761.0,98216.0,98662.0,99127.0,99692.0,100198.0,100699.0,,101541.0,101933.0,102285.0,102634.0,103014.0,103381.0,103684.0,103969.0,104219.0,104461.0,104697.0,104975.0,105216.0,105461
J1kMnHO8xSk,89722.0,91835.0,94335.0,96414.0,98232.0,100320.0,102812.0,104999.0,105993.0,106209.0,106377.0,106572.0,106699.0,106784.0,106912.0,107066.0,107149.0,107227.0,107309.0,107367.0,107423.0,107470.0,107516.0,107565.0,107610.0,107632.0,107667.0,107695.0,107744.0,107771.0,107801.0,107823.0,107859.0,107910.0,107952.0,108004.0,108062.0,108150.0,108211.0,108260.0,108346.0,108427.0,108474.0,108574.0,108641.0,108727.0,108781.0,108836.0,108871.0,108914.0,108945.0,109001.0,109054.0,,109149.0,109195.0,109251.0,109332.0,109407.0,109464.0,109511.0,109565.0,109624.0,109673.0,109717.0,109759.0,109805.0,109855
ELaFmC2UFzk,370908.0,371304.0,371865.0,372408.0,372910.0,373419.0,373933.0,375413.0,378117.0,381118.0,383945.0,386680.0,389750.0,392515.0,397542.0,404601.0,409428.0,413542.0,417036.0,420369.0,423426.0,426602.0,429420.0,432055.0,434517.0,438601.0,441743.0,444649.0,447402.0,450155.0,452752.0,454853.0,456861.0,459243.0,462710.0,464356.0,465015.0,465656.0,466267.0,466765.0,467203.0,467648.0,467977.0,468429.0,468828.0,469135.0,469355.0,469647.0,469859.0,470075.0,470286.0,470500.0,470734.0,,471117.0,471335.0,471561.0,472015.0,471920.0,472094.0,472270.0,472413.0,472625.0,472771.0,472902.0,473090.0,473250.0,473359
UulR1x4tvZE,529251.0,532290.0,535457.0,539279.0,543360.0,547215.0,551715.0,556852.0,561225.0,565251.0,569571.0,573867.0,578770.0,587511.0,602597.0,610299.0,616686.0,622712.0,628622.0,634426.0,639429.0,644214.0,648562.0,652792.0,656969.0,660909.0,664975.0,668887.0,672705.0,676364.0,680238.0,684134.0,688068.0,691767.0,695364.0,699215.0,702970.0,706379.0,709941.0,713451.0,716820.0,720040.0,723494.0,726676.0,729983.0,733301.0,736817.0,739872.0,743274.0,746684.0,750099.0,753673.0,756785.0,,763191.0,766173.0,768977.0,771691.0,774263.0,776808.0,779289.0,781556.0,783820.0,786282.0,788803.0,791596.0,794127.0,796463
8cEdndsuzSE,21144971.0,21186470.0,21229979.0,21273684.0,21316833.0,21360358.0,21404480.0,21449135.0,21494519.0,21540030.0,21585104.0,21627215.0,21669477.0,21710318.0,21756791.0,21806357.0,21857093.0,21905433.0,21948760.0,21992299.0,22034437.0,22080015.0,22145650.0,22231317.0,22303258.0,22381301.0,22453360.0,22526759.0,22599867.0,22672104.0,22748727.0,22819082.0,22884153.0,22947860.0,23012004.0,23076112.0,23140603.0,23206573.0,23270766.0,23331005.0,23390104.0,23447742.0,23504335.0,23558513.0,23615724.0,23669485.0,23720326.0,23770370.0,23817862.0,23865997.0,23915011.0,23969667.0,24024107.0,,24144230.0,24198887.0,24253387.0,24309029.0,24365654.0,24417685.0,24465516.0,24509154.0,24551776.0,24594167.0,24635619.0,24679789.0,24721642.0,24758422
n71tJihpPHA,11309.0,11677.0,11974.0,12236.0,12806.0,13213.0,13440.0,13583.0,13664.0,13758.0,13808.0,13860.0,13900.0,13947.0,13994.0,14030.0,14076.0,14119.0,14144.0,14177.0,14203.0,14229.0,14252.0,14277.0,14295.0,14318.0,14345.0,14355.0,14365.0,14381.0,14406.0,14427.0,14448.0,14463.0,14481.0,14489.0,14500.0,14509.0,14521.0,14540.0,14550.0,14560.0,14567.0,14572.0,14588.0,14605.0,14617.0,14631.0,14643.0,14648.0,14665.0,14671.0,14683.0,,14698.0,14712.0,14725.0,14727.0,14730.0,14740.0,14751.0,14759.0,14765.0,14772.0,14778.0,14787.0,14795.0,14808
_onCG9RhAIo,,,2251.0,5809.0,7927.0,9451.0,10513.0,11603.0,12892.0,14407.0,15722.0,16443.0,17043.0,17574.0,18081.0,18646.0,19171.0,19828.0,20440.0,21111.0,23626.0,24355.0,24852.0,25171.0,25362.0,25555.0,25705.0,25877.0,26101.0,26212.0,26357.0,26474.0,26585.0,26724.0,26841.0,26951.0,27048.0,27151.0,27265.0,27342.0,27451.0,27546.0,27618.0,27700.0,27782.0,27880.0,27957.0,28043.0,28105.0,28175.0,28246.0,28299.0,28372.0,,28671.0,28771.0,28843.0,28917.0,29002.0,29058.0,29139.0,29200.0,29282.0,29350.0,29411.0,29476.0,29538.0,29607
QFI8C6_STTc,,,841.0,1807.0,2249.0,2565.0,2784.0,3125.0,3748.0,4966.0,5739.0,6115.0,6404.0,6651.0,6930.0,7163.0,7363.0,7566.0,7764.0,7997.0,8203.0,8335.0,8498.0,8782.0,8997.0,9225.0,9432.0,9626.0,9794.0,9968.0,10124.0,10303.0,10457.0,10623.0,10789.0,10922.0,11069.0,11216.0,11367.0,11481.0,11614.0,11725.0,11813.0,11909.0,11979.0,12040.0,12095.0,12160.0,12240.0,12306.0,12398.0,12471.0,12538.0,,12719.0,12796.0,12861.0,12918.0,12991.0,13041.0,13086.0,13146.0,13201.0,13265.0,13341.0,13386.0,13440.0,13497
3Lj1CoLVQbU,,,2549.0,6446.0,8433.0,9498.0,10472.0,11155.0,11772.0,12522.0,13181.0,13662.0,14139.0,14540.0,14980.0,15355.0,15774.0,16274.0,16853.0,17230.0,17518.0,17894.0,18293.0,18817.0,19566.0,20165.0,20743.0,21337.0,21784.0,22288.0,22760.0,23237.0,23756.0,24277.0,24754.0,25192.0,25640.0,26165.0,26700.0,27165.0,27563.0,27968.0,28334.0,28703.0,29205.0,29909.0,30492.0,30873.0,31269.0,31608.0,31981.0,32326.0,32686.0,,33262.0,33558.0,33932.0,34238.0,34505.0,34733.0,34987.0,35195.0,35430.0,35642.0,35865.0,36082.0,36308.0,36464
N_P7j2JG7ws,,,,69.0,136.0,153.0,171.0,177.0,185.0,191.0,198.0,205.0,205.0,211.0,216.0,223.0,221.0,222.0,224.0,226.0,227.0,228.0,231.0,231.0,233.0,234.0,236.0,238.0,239.0,240.0,240.0,241.0,243.0,244.0,246.0,247.0,247.0,248.0,250.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,255.0,255.0,255.0,258.0,258.0,259.0,,259.0,260.0,260.0,260.0,262.0,264.0,265.0,266.0,266.0,267.0,268.0,272.0,273.0,274
oB5ZwlgICvg,,,,,3916.0,11833.0,16307.0,19591.0,22420.0,48725.0,82043.0,109131.0,122895.0,132081.0,140458.0,149691.0,155703.0,159394.0,163246.0,166548.0,169880.0,172734.0,175072.0,176992.0,178417.0,180214.0,182037.0,183629.0,185054.0,186544.0,187621.0,188509.0,189463.0,190522.0,191505.0,192534.0,193648.0,194444.0,195173.0,195909.0,196671.0,197421.0,198030.0,198691.0,199300.0,199796.0,200342.0,200821.0,201263.0,201771.0,202249.0,202756.0,203156.0,,204180.0,204713.0,205224.0,205607.0,206000.0,206486.0,206821.0,207207.0,207598.0,207973.0,208394.0,208754.0,209069.0,209561
-XJi9qCv_1s,,,,,2990.0,9945.0,11259.0,12106.0,12739.0,13217.0,13682.0,14059.0,14338.0,14522.0,14724.0,14852.0,14986.0,15215.0,15481.0,15667.0,15761.0,15819.0,15868.0,15894.0,15939.0,15964.0,15983.0,16003.0,16013.0,16027.0,16043.0,16059.0,16072.0,16081.0,16097.0,16108.0,16112.0,16127.0,16135.0,16140.0,16143.0,16146.0,16155.0,16160.0,16163.0,16165.0,16169.0,16173.0,16181.0,16186.0,16194.0,16198.0,16199.0,,16207.0,16211.0,16215.0,16222.0,16227.0,16229.0,16238.0,16242.0,16245.0,16247.0,16252.0,16258.0,16259.0,16262
5XCdT42R1Yg,,,,,,35067.0,35082.0,35090.0,35099.0,35103.0,35112.0,35120.0,35128.0,35134.0,35140.0,35148.0,35154.0,35158.0,35162.0,35168.0,35171.0,35175.0,35181.0,35184.0,35185.0,35187.0,35188.0,35195.0,35196.0,35199.0,35206.0,35212.0,35219.0,35228.0,35236.0,35241.0,35244.0,35249.0,35257.0,35261.0,35275.0,35292.0,35302.0,35312.0,35319.0,35325.0,35329.0,35331.0,35345.0,35352.0,35363.0,35373.0,35376.0,,35388.0,35404.0,35412.0,35421.0,35428.0,35431.0,35433.0,35437.0,35444.0,35446.0,35452.0,35454.0,35460.0,35464
t_HEiqWHg44,,,,,,6716.0,7796.0,8566.0,8987.0,9316.0,9638.0,9977.0,10251.0,10399.0,10463.0,10564.0,10646.0,10738.0,10797.0,10852.0,10895.0,10918.0,10950.0,10974.0,10988.0,11018.0,11038.0,11056.0,11078.0,11092.0,11116.0,11126.0,11134.0,11149.0,11161.0,11176.0,11188.0,11205.0,11217.0,11241.0,11255.0,11272.0,11286.0,11297.0,11312.0,11322.0,11340.0,11351.0,11361.0,11368.0,11378.0,11393.0,11403.0,,11412.0,11418.0,11421.0,11426.0,11435.0,11447.0,11456.0,11465.0,11476.0,11481.0,11489.0,11494.0,11500.0,11507
n17xAjgbHO0,,,,,,239.0,288.0,418.0,1131.0,459.0,469.0,605.0,609.0,663.0,692.0,705.0,720.0,732.0,738.0,741.0,747.0,750.0,753.0,766.0,780.0,785.0,797.0,803.0,813.0,817.0,825.0,833.0,838.0,843.0,848.0,855.0,864.0,874.0,881.0,883.0,885.0,894.0,906.0,911.0,921.0,935.0,940.0,946.0,951.0,959.0,968.0,970.0,974.0,,976.0,980.0,985.0,1004.0,1006.0,1005.0,998.0,1001.0,1002.0,1002.0,1003.0,1008.0,1009.0,1010
VQucfbsmlyc,,,,,,791.0,1037.0,1098.0,1190.0,1226.0,1257.0,1275.0,1296.0,1310.0,1332.0,1343.0,1350.0,1369.0,1385.0,1401.0,1408.0,1415.0,1420.0,1426.0,1429.0,1432.0,1434.0,1435.0,1438.0,1441.0,1444.0,1448.0,1448.0,1448.0,1450.0,1452.0,1455.0,1456.0,1456.0,1457.0,1457.0,1459.0,1459.0,1461.0,1466.0,1468.0,1470.0,1474.0,1476.0,1477.0,1477.0,1477.0,1477.0,,1514.0,1546.0,1575.0,1586.0,1595.0,1596.0,1601.0,1605.0,1611.0,1617.0,1617.0,1619.0,1620.0,1620
U4avKonYpIk,,,,,,1268.0,4301.0,5048.0,5303.0,5432.0,5515.0,5606.0,5681.0,5725.0,5774.0,5819.0,5842.0,5868.0,5881.0,5899.0,5904.0,5914.0,5927.0,5933.0,5941.0,5951.0,5956.0,5959.0,5962.0,5965.0,5969.0,5972.0,5975.0,5979.0,5981.0,5984.0,5985.0,5986.0,5990.0,5990.0,5992.0,5992.0,5995.0,5995.0,5999.0,6001.0,6003.0,6004.0,6005.0,6006.0,6007.0,6007.0,6007.0,,6010.0,6012.0,6014.0,6018.0,6021.0,6026.0,6031.0,6036.0,6043.0,6048.0,6055.0,6056.0,6060.0,6060
1UyzVpQDkW8,,,,,,3718.0,11008.0,15053.0,18553.0,20588.0,22106.0,23514.0,25575.0,27155.0,28384.0,29183.0,30097.0,30753.0,31372.0,32168.0,32907.0,33589.0,34314.0,35076.0,35821.0,36543.0,37387.0,38474.0,39525.0,40542.0,41359.0,42175.0,42998.0,43663.0,44498.0,45068.0,45731.0,46284.0,46852.0,47400.0,47976.0,48445.0,48993.0,49523.0,49972.0,50444.0,50809.0,51323.0,51679.0,52072.0,52507.0,52919.0,53193.0,,54001.0,54394.0,54811.0,55154.0,55480.0,55801.0,56155.0,56444.0,56773.0,57059.0,57315.0,57597.0,57870.0,58128
L_IrTG4E-CY,,,,,,3483.0,4675.0,5498.0,6161.0,7005.0,7875.0,8652.0,9396.0,9879.0,10363.0,10897.0,11345.0,11750.0,12069.0,12385.0,12636.0,12960.0,13196.0,13424.0,13611.0,13829.0,14043.0,14219.0,14439.0,14635.0,14821.0,14979.0,15154.0,15307.0,15484.0,15615.0,15765.0,15885.0,15992.0,16132.0,16259.0,16409.0,16553.0,16708.0,16831.0,16919.0,17028.0,17120.0,17244.0,17352.0,17447.0,17548.0,17669.0,,17889.0,18003.0,18108.0,18204.0,18280.0,18381.0,18483.0,18564.0,18665.0,18743.0,18870.0,19006.0,19076.0,19201
OrlkRhaVnhk,,,,,,,8980.0,40285.0,59183.0,72595.0,96674.0,105157.0,111489.0,118448.0,124021.0,128117.0,131900.0,134632.0,137110.0,139396.0,141542.0,143678.0,145778.0,147987.0,149810.0,151465.0,153288.0,155136.0,157135.0,158750.0,160486.0,162027.0,163679.0,165248.0,166933.0,168684.0,170552.0,172436.0,174125.0,175801.0,177236.0,178467.0,179756.0,180942.0,182157.0,183291.0,184256.0,185116.0,185923.0,186693.0,187433.0,188203.0,188851.0,,190044.0,190713.0,191365.0,191983.0,192615.0,193112.0,193575.0,194066.0,194718.0,195326.0,196010.0,196766.0,197240.0,197757
zSFmsS5ufDs,,,,,,,1147.0,3335.0,4241.0,4917.0,12124.0,25082.0,36192.0,42429.0,45811.0,49506.0,53329.0,56988.0,57771.0,58642.0,59359.0,60188.0,61147.0,62962.0,64788.0,67259.0,70313.0,74005.0,78177.0,82581.0,86240.0,89411.0,94003.0,99337.0,104821.0,109827.0,115143.0,119446.0,122497.0,126798.0,131576.0,136332.0,141392.0,146003.0,149735.0,152700.0,155492.0,157554.0,160415.0,164278.0,168024.0,171189.0,173922.0,,183782.0,188775.0,192950.0,197415.0,201301.0,204503.0,208018.0,212616.0,216826.0,221308.0,225576.0,229185.0,231947.0,235291
22CcsqxQdW0,,,,,,,5695.0,10225.0,12685.0,14214.0,15450.0,16605.0,17648.0,18378.0,18934.0,19539.0,20080.0,20533.0,21056.0,21483.0,21925.0,22347.0,22740.0,23111.0,23422.0,23839.0,24174.0,24544.0,24852.0,25181.0,25437.0,25682.0,25955.0,26194.0,26443.0,26719.0,26916.0,27096.0,27314.0,27558.0,27771.0,28017.0,28236.0,28433.0,28632.0,28771.0,28965.0,29116.0,29255.0,29422.0,29577.0,29757.0,29895.0,,30186.0,30319.0,30442.0,30540.0,30638.0,30716.0,30795.0,30875.0,30951.0,31035.0,31109.0,31167.0,31228.0,31302
nhDcqoetCy8,,,,,,,,29199.0,78245.0,114991.0,192547.0,304828.0,372855.0,448812.0,553503.0,622010.0,713997.0,844203.0,964046.0,1055390.0,1082680.0,1086263.0,1088487.0,1090765.0,1093999.0,1096909.0,1099549.0,1102176.0,1104822.0,1107074.0,1109049.0,1110653.0,1112268.0,1114028.0,1115649.0,1117129.0,1118599.0,1119973.0,1121376.0,1122948.0,1124296.0,1125620.0,1126881.0,1128057.0,1129208.0,1130335.0,1131388.0,1132518.0,1133636.0,1134688.0,1135714.0,1136729.0,1137623.0,,1139519.0,1140508.0,1141485.0,1142329.0,1143185.0,1144303.0,1145204.0,1146033.0,1146908.0,1147753.0,1148553.0,1149348.0,1150111.0,1150896
v5_GoNFr5wc,,,,,,,,,171882.0,332548.0,406707.0,457350.0,499980.0,533145.0,565463.0,598093.0,618674.0,635493.0,649665.0,663920.0,676347.0,687208.0,699150.0,709742.0,719355.0,728461.0,737263.0,745565.0,753293.0,760108.0,766777.0,773694.0,785634.0,800838.0,812125.0,821520.0,831976.0,841560.0,850479.0,858454.0,865102.0,870737.0,876994.0,882920.0,887920.0,892682.0,897495.0,902489.0,907748.0,913866.0,919799.0,925127.0,929797.0,,938911.0,943149.0,947290.0,951015.0,954701.0,958405.0,961968.0,964950.0,968180.0,971493.0,974500.0,977692.0,980945.0,984245
fAVrqc-IphQ,,,,,,,,,1640.0,2555.0,2639.0,2680.0,2709.0,2726.0,2738.0,2750.0,2757.0,2768.0,2777.0,2785.0,2791.0,2800.0,2807.0,2813.0,2814.0,2823.0,2827.0,2832.0,2835.0,2840.0,2843.0,2848.0,2849.0,2853.0,2853.0,2855.0,2856.0,2858.0,2860.0,2865.0,2870.0,2873.0,2875.0,2878.0,2884.0,2886.0,2892.0,2893.0,2897.0,2898.0,2901.0,2906.0,2910.0,,2920.0,2923.0,2932.0,2935.0,2937.0,2944.0,2949.0,2952.0,2958.0,2959.0,2967.0,2969.0,2974.0,2980
